path,sheet,test_name,message,issues,location,example
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1811, (0, 'Statement'))","Obamacare could cause 20 million people to lose their current coverage. Under the House health care bill, the government ""will have to penalize citizens if we choose not to buy a plan that will cost a minimum of about $15,000 per family per year""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1813, (0, 'Statement'))","In first week as governor, Tim Kaine proposed a nearly $4 billion tax increase, $4 billion, including a tax increase on people earning as little as $17,000 a year. Tim Kaine, as governor, proposed tax increases on people earning as little as $17,000."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1815, (0, 'Statement'))","According to a recent Congressional Budget Office report, under Obamacare, 7 million people will lose their employer-sponsored insurance. The Obama Administration's own White House Council of Economic Advisers has estimated 4.7 million Americans will lose their jobs if the (health care) bill passes."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1817, (0, 'Statement'))","Says of the 2,000 Portland households in the year-long (composting) pilot, 87 percent of participants reported being satisfied with the overall system. Says the City of Portland alone has 84 public relation representatives on payroll which cost taxpayers over $6.2 million (a year)."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1823, (0, 'Statement'))",Says unemployment would be at 10 percent if people who have quit looking for work were included in federal labor force calculations. Raising the minimum wage to $10.10 an hour will destroy between half a million and one million jobs.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1834, (0, 'Statement'))","Sen. McCain's economic plan gives nearly $4-billion in tax breaks to the oil companies but doesn't provide any tax relief to more than 100-million middle-class families. John McCain offers ""billions in tax breaks for oil and drug companies, but almost nothing for families like yours.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1839, (0, 'Statement'))","Promotes a chart saying that Barack Obama has increased the debt by 16 percent, compared to George W. Bush, who increased it by 115 percent. $16 trillion (the national debt) in $1 bills would cover the entire state of Ohio nearly 1.5 times."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1841, (0, 'Statement'))","It will cost $50,000 per enrollee in Obamacare over the next 10 years. Domestic violence is seen as a pre-existing health condition and women had to pay 50 percent more for health care because of gender ratings, but under Obamacare, all of that is over."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1844, (0, 'Statement'))","A part-time Congress with half the pay would still make $38,000 a year more than the average American family. Says that in 41 states, government workers are better paid than the taxpayers who support them."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1846, (0, 'Statement'))","Under the Democratic health plan, families will be forced to spend an additional $2,100 a year to keep their current health care. Says that while President Barack Obama promised to work with your employer to lower your premiums by $2,500 per family per year, his health care law raises premiums in the individual market by $2,100 per family."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1847, (0, 'Statement'))","20,000 Kansans lost their health insurance because of (Obamacare). Obamacare could cause 20 million people to lose their current coverage."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1848, (0, 'Statement'))","The United States right now incarcerates more African-Americans as a percentage than apartheid South Africa did. ""There's more African American males in the penal system right now than there were (enslaved) at the height of slavery.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1857, (0, 'Statement'))","Bill McCollum voted for higher taxes and fees 42 times while he was in Congress. Obama ""has voted in the United States Senate to increase taxes on people who make as low as $42,000 a year.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1858, (0, 'Statement'))","""Kroger Corporate says employees can not wear flag masks but they can wear BLM masks!"". A patch on law enforcement officers in Portland is for ""ZTI solutions, a PRIVATE contractor.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1859, (0, 'Statement'))",We see a quarter-billion dollars in a pension fund that needs to be funded at $1.2 billion. More than 10 years of free trade has brought a $2 billion per day trade deficit.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1864, (0, 'Statement'))",Says taxpayer subsidy for the Oregon Convention Center hotel jumped $100 million in closed-door sessions. Oregon is the only state out of the 50 states in the USA that continues to pay 100% of the medical benefits for its employees and their families.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1866, (0, 'Statement'))","""The Trump campaign asked that I release the list (of potential Supreme Court nominees) only after (Ruth Bader Ginsburg) passed away."". President-elect Trumps immigration policies are very similar to policies that are sitting right in the Senate and the House today to temporarily suspend immigration from countries that harbor terrorism, to temporarily suspend immigration from Syria until we get better vetting."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1875, (0, 'Statement'))",Let me say that I dont think (Bernie Sanders has) had a single negative ad ever run against him. Says a Sanders campaign ad never said  a newspaper endorsed us that did not.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1880, (0, 'Statement'))","The most likely triggering cause of (microcephaly) is the DTaP shot, a vaccine that had been recently mandated by the Brazilian government to be injected into pregnant women. Images that show a 90-year-old UK woman receiving the Pfizer COVID-19 vaccine appeared online in a CNN news story in October."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1884, (0, 'Statement'))",Betty Sutton gutted Medicare by $500 billion with her vote for the presidents health care bill. Seniors will see $500 billion in Medicare cuts to fund Obamacare.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1890, (0, 'Statement'))","Senator Clinton tried to spend $1 million on the Woodstock Concert Museum. ""Gov. Kay Ivey gave nearly $1 million of taxpayers' money to a liberal activist organization that promotes alternative lifestyles and transgenderism.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1892, (0, 'Statement'))",Betty Sutton gutted Medicare by $500 billion with her vote for the presidents health care bill. The new health care law will cut $500 billion from Medicare That will hurt the quality of our care.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1893, (0, 'Statement'))","""We've already started (the border wall). We started it in San Diego."". Existing law right now requires 700 miles of double-layered border fencing on the Mexico border."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1898, (0, 'Statement'))","The amount of debt is on pace to double in five years and triple in 10. The federal debt is now over $100,000 per household. The tuitions in Virginia colleges...have doubled -- 100 percent -- in the last 10 years."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1899, (0, 'Statement'))","Says ""Dan McCready wants to repeal tax cuts that saves (sic) you $1,300"" per year. Says Jacky Rosen promised ""to repeal middle-class tax cut.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1904, (0, 'Statement'))","We see a quarter-billion dollars in a pension fund that needs to be funded at $1.2 billion. ""Since NAFTA's adoption, the United States racked up trade deficits totaling more than $2 trillion.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1905, (0, 'Statement'))","The first installment of health care reform ... will raise the deficit by $250 billion. Says as a result of the national health care reform, the Congressional Budget Office says we save $250 million over the first 10 years. Over the next 10 years, we save $1.2 trillion in savings in terms of health care."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1906, (0, 'Statement'))","""The FDA knows that rushed-to-market COVID-19 vaccines may cause a wide range of life-threatening side effects, including death."". ""If all goes 'well' it'll become federal law to get the (COVID-19) vaccine.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1915, (0, 'Statement'))",Says his budget plan would cut our deficits by $4 trillion. Obama says hes put forward a specific $4 trillion deficit reduction plan.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1923, (0, 'Statement'))","We are the only state in the country that state employees dont contribute [to their pensions]. Today, you cant rely on (the retirement fund for public employees), its not funded."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1924, (0, 'Statement'))",Says she will work to raise the federal minimum wage back to the highest level its ever been $12 an hour in todays dollars. Weve introduced a bill that includes $12 billion in cuts over the next week.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1928, (0, 'Statement'))","Referring to the Iraq War, ""immediately, the moment it started, I came out against the war at that moment."". I was among the earliest to criticize the rush to war (in Iraq), and yes, even before the war ever started."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1929, (0, 'Statement'))","Obamacare cuts $500 billion in future Medicare funding in order to fund the new constitutionally questionable government mandate, even going so far as to scuttle Medicares most popular (and successful) part, Medicare Advantage. Says Bill Nelson voted for ""cuts to Medicare providers"" and voted to weaken ""Social Security protections"" as a U.S. senator."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1932, (0, 'Statement'))","By declaring that Pluto was no longer a planet, the (International Astronomical Union) put into place a planetary definition that would have even declassified Earth as a planet if it existed as far from the sun as Pluto does. ""Asteroid warning: NASA tracks a 4KM killer rock on approach - Could end human civilisation.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1935, (0, 'Statement'))","Says Rick Scott cut education by over a billion dollars, meaning thousands of teachers lost their jobs and class sizes went up. Says Gov. Rick Scott cut nearly $1 million from mosquito control and closed down the states mosquito research lab a few years ago."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1939, (0, 'Statement'))","In the last 10 years, only one piece of legislation has been cosponsored and passed by John Duncan Jr. ""Out of 860 bills (Sen. Bill Nelson has) introduced in Congress, only 10 have passed.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1942, (0, 'Statement'))","You cant give a child an aspirin in school without permission. You cant do any kind of medication, but we can secretly take the child off and have an abortion. The United States is ""actually screening fewer people (for the coronavirus than other countries) because we don't have appropriate testing.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1943, (0, 'Statement'))",The top one-tenth of 1 percent of Americans own almost as much wealth as the bottom 90 percent. The top 1/10th of 1 percent today in America owns almost as much wealth as the bottom 90 percent.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1944, (0, 'Statement'))","Under Barack Obama's health care proposal, ""if you've got a health care plan that you like, you can keep it."". Says an appointed board created under Obamacare will have the ability to come between you and your doctor in determining the best treatment options for you!"
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1951, (0, 'Statement'))",Says Florida is a model for successful pretrial release programs. Florida is the first state requiring drug testing to receive welfare!
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1957, (0, 'Statement'))",Says his administration balanced two budgets with over $13 billion in deficits without raising taxes. Says she balanced a $10 billion budget shortfall without raising taxes.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1961, (0, 'Statement'))","When I took office, the deficit was nearly 10 percent of our economy. Today, its approaching 3 percent. I started with a $3.7 billion budget deficit. Now we are projecting a $1.2 billion surplus."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1964, (0, 'Statement'))","""If you line up all the countries that have done (Covid-19) testing on a per-capita basis, we're at the bottom of the list."". Italy ""went against the WHO's ‘law'"" against COVID-19 autopsies and ""discovered covid is not a virus, but a bacterium"" that ""clots the blood and reduces the oxygen saturation.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1971, (0, 'Statement'))","In Congress, (Cresent Hardy) voted to defund DACA. A strong bipartisan majority in the House of Representatives voted to defund Obamacare."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1975, (0, 'Statement'))","""Wisconsin has more votes than people who are registered to vote. … This is direct evidence of fraud."". Human error, such as skipping a community in the Wisconsin Supreme Court race, is common in (the vote-tabulation) process."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1977, (0, 'Statement'))",Says legislative cuts mean Texas is spending on average $500 less per student. The 2011-13 state budget cuts overall funding for public schools by $1.6 billion.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1978, (0, 'Statement'))","Says Leah Vukmir ""claimed the open records law didn't apply to her, got sued, lost and cost taxpayers $15,000 in legal fees."". Says Maine Gov. Janet Mills is ""using taxpayer money to buy cars for those on welfare, without a public hearing on the rules. If someone on welfare sells the car for cash without the state's approval, the rules don't allow the state to prosecute them for car theft.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1979, (0, 'Statement'))","""In 2018, the providers the state paid through the ACO reduced the amount of money spent on healthcare services by $7.7 million."". The Obama Administration's own White House Council of Economic Advisers has estimated 4.7 million Americans will lose their jobs if the (health care) bill passes."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1980, (0, 'Statement'))",We know that President Obama stole over $500 billion out of Medicare to switch it over to Obamacare. Tim Kaine urged$500 billion in Medicare cuts.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1987, (0, 'Statement'))",Says she balanced a $10 billion budget shortfall without raising taxes. We can fix our roads without raising taxes.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1990, (0, 'Statement'))","The FBI raided a ""Cleveland office linked to Ukraine. Biden, Pelosi, Kerry and Romney all had sons getting tens of millions of dollars from no-show jobs in Ukraine."". ""The Ukrainian government just indicted the Burisma gas company & named Hunter Biden for accepting millions of dollars from a slush fund.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1992, (0, 'Statement'))",Obamacare prevents (Florida) from regulating insurance. Florida seniors are exempt from losing Medicare Advantage under the federal health care bill.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1995, (0, 'Statement'))","I think with the exception of the last year or maybe the last two years, we were at 100 percent when it came to contributing to the Providence pension fund. In 2001 and 02 . . . we had the pension system funded at (the)100% level in that year, and we did for two years at that point."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1998, (0, 'Statement'))","Says his Texas election fraud investigations have resulted in 50 convictions. ""No other city in America did what (New York) did. We reduced murders by 50%, reduced police shootings to historic lows, reduced the number of people incarcerated by nearly 40%.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(1999, (0, 'Statement'))",Four million women have fallen into poverty in the last six years. We had the biggest drop of the rate of unemployment (in)all but 4 states.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2008, (0, 'Statement'))",Says his administration balanced two budgets with over $13 billion in deficits without raising taxes. This governor has given us continual balanced budgets without raising taxes.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2010, (0, 'Statement'))","""Michigan just refused to certify the election results!"". Says Michigan Gov. Gretchen Whitmer said, ""I will not certify the vote in my state for Donald Trump, no matter the outcome.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2020, (0, 'Statement'))","In the 18th Congressional District, 100% of electric generation comes from coal. About 95 percent of (Ohios) electricity comes from burning coal."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2021, (0, 'Statement'))","Let's pay attention to kids who are not going to college, which ends up being about 60 percent of the kids... and get them trained for the jobs that are there. Because, you know, there are auto mechanic jobs paying $50,000, $60,000 that they can't get filled. There are airline mechanic jobs paying a lot of money that can't get filled. Remarks at AFSCME forum 6/19/2007. The Orange County, Florida, school board voted to make it impossible for a student to receive a grade below 50."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2022, (0, 'Statement'))","At my first Lets Get to Work Day we sold out; more than 240 dozen doughnuts by 8:30 a.m. Say ""Dunkin' Donuts is providing a free Ḍozen Doughnut Box to everyone! to celebrate 68th Anniversary!""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2024, (0, 'Statement'))","Gov. Bob McDonnell launched a raid on public education to pay for roads. On gift taking,Bob McDonnell took a fraction of what (Tim) Kaine took."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2025, (0, 'Statement'))",Marco Rubio voted against funding health clinics that provide critical care during this public health emergency (Zika). Says Donald Trump and Marco Rubio opposed Cruzs efforts to defund Planned Parenthood.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2030, (0, 'Statement'))","""We have an unemployment (rate of) 1.5 in Boone County, and we can't find enough workers."". ""In Boone County (Missouri) with a 1.7% unemployment rate, we can't find enough people, we can't fill all the job openings.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2035, (0, 'Statement'))","""CNN reports DemDebate had 2.3 million viewers. Trump rally had 6.7 million last night!"". Republican ""sabotage"" cost 3.2 million people coverage in 2017."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2037, (0, 'Statement'))","Donald Trump is recruiting ""excited and enthusiastic MINORITY actors and actresses"" to appear at his campaign rally in Tulsa, Okla. ""Here are pictures from Trump's Tulsa rally!!!""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2042, (0, 'Statement'))",U.S. Senate candidate Jack Kingston spent our tax dollars on thousands of wasteful earmarks. (U.S. Rep. Jack Kingston) voted to fund (Obamacare).
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2044, (0, 'Statement'))","One out of every two kids who are graduating college right now cant find a job. 1/3 of our kids drop out (of high school), cannot go to college or start a career."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2045, (0, 'Statement'))","Under President Barack Obama, 8.3 (million) fewer Americans are working today than there were four years ago. Says there are fewer jobs in America today than when Barack Obama became president."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2047, (0, 'Statement'))","Firearms homicides are down about 40 percent since Texas passed concealed-gun permit law. While 38 percent of (firearms) dealers that were inspected in 2011 were noncompliant with federal law, only 0.05 percent of inspected dealers had their licenses revoked."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2050, (0, 'Statement'))","If Senator Clinton or John McCain had stood up in previous years for increases in fuel efficiency standards . . . then we would not be in this same situation in the first place. The senior senator from Arizona (John McCain) said he couldnt support repealing dont ask, dont tell because of the economy."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2051, (0, 'Statement'))","Obama said (the individual mandate) wasnt a tax. Says President Barack Obama initially said the national health-care mandate isnt a tax, but his administration now says it is a tax."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2055, (0, 'Statement'))","Research shows the employer mandate in the House health reform bill would ""place millions 'at substantial risk of unemployment' with minority workers losing their jobs at twice the rate of their white counterparts."". National studies are already showing the negative effects that the health care law is having on businesses and our economy Businesses across the country are raising their prices (or) cutting jobs as a result of the added cost."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2058, (0, 'Statement'))","Says there are $500 billion in Medicare cuts required to pay for this flawed [health care law]. Ganley said that if elected, he wants to cut the dickens out of Social Security, Medicare and Veterans benefits."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2064, (0, 'Statement'))","Rick Scott ""was forced to resign as the head of a company that pled guilty to massive amounts of systematic fraud, including 14 felonies, leading to a historic $1.7 billion fine."". Says Rick Scott cut education by over a billion dollars, meaning thousands of teachers lost their jobs and class sizes went up."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2065, (0, 'Statement'))","From the Do As I Say Not As I Do department: federal employees owe $3.3 billion in back taxes. In 1950, corporations paid $3 in taxes for every $1 by a worker. Today, they pay 22 cents for every $1 by a worker."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2070, (0, 'Statement'))","""If all goes 'well' it'll become federal law to get the (COVID-19) vaccine."". The percentage of Americans with natural immunity from getting COVID-19 is ""a very powerful vaccine in itself.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2071, (0, 'Statement'))","Sen. Rubios (tax plan) would cut taxes for households making around $3 million a year by almost $240,000, which is way more than three times the earnings of a typical family. Due to ... tax cuts and lower (property) values, 2009 property taxes were almost $3 billion below 2007 property taxes."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2076, (0, 'Statement'))","Every year, more than $40 million are leaving Missouri for the Lone Star State. ""When we came into office, we saw that Missouri had 113,000 regulations. That's more than 7.5 million words; it's 40 dictionaries worth of regulations.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2077, (0, 'Statement'))",We spend a staggering amount of money on health care over $2-trillion and almost twice as much as any other country per person. We spend almost twice as much per capita on health care as do the people of any other country.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2083, (0, 'Statement'))","""China, my understanding is, supplies 4 percent of the steel in the U.S."". We borrow $4 billion every single day, much of it from China."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2084, (0, 'Statement'))","91 percent of Latinos support the DREAM Act, which allows undocumented youth to attend college, but Marco Rubio opposes it. Says Republican U.S. Senate candidate Ted Cruz opposes the DREAM Act, which is supported by 85% of Latinos."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2086, (0, 'Statement'))","The Iran deal says that if any other country tries to undermine (Irans) nuclear program, we have to help them defend themselves against Israel, Egypt, Saudis, our own allies. The United States isfighting with Iraqis to defeat ISIS along with Iran. But in Yemen were fighting Iran with Iraqis and Saudis."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2088, (0, 'Statement'))","Says Republican lieutenants to House Speaker Joe Straus aired radio ads supporting Democrat(ic state Rep) Mark Homer helping the Democrat to a narrow win. Texas state Reps. Dan Branch and Jim Pitts, lieutenants to House Speaker Joe Straus, are helping Democrat Ellen Cohen against her Republican challenger, doing events with her in her district."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2094, (0, 'Statement'))",Says Mitt Romney plans to fire Big Bird. Whats clear is (Romney) likes firing people.
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2097, (0, 'Statement'))","By declaring that Pluto was no longer a planet, the (International Astronomical Union) put into place a planetary definition that would have even declassified Earth as a planet if it existed as far from the sun as Pluto does. ""NASA says an asteroid bigger than a football pitch is heading towards Earth.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2098, (0, 'Statement'))","""Jacob S. Blake is a Child (16 YO Girl) Rapist."". Photo shows Jacob Blake's ""14-year-old rape victim.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2099, (0, 'Statement'))","In Florida, we have the lowest in-state tuition of any state. Florida has the second-lowest (campaign) contribution limit in the entire country."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2105, (0, 'Statement'))","Bill McCollum voted for higher taxes and fees 42 times while he was in Congress. Says Hillary Clinton voted to raise taxes on workers earning as little as $41,500."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2110, (0, 'Statement'))","Says that during President Barack Obamas tenure, the United States has created 15 million new jobs. Says since he and President Trump took office, their policies ""led to an unemployment rate of 3.1% in Wisconsin and 61,000 Wisconsin jobs, including 15,000 manufacturing jobs.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2113, (0, 'Statement'))","The average family (is) now bringing home $4,000 less than they did just five years ago. Household incomes are down more than $4,000 since the year 2000."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2119, (0, 'Statement'))","According to 2009 estimates, an agreement with Panama could result in almost 1,900 Florida jobs in thefirst year and about 15,000 jobs afterfive years. Usually it's about $900 a month to get health coverage. (Florida's program has) reduced that, on average, to about $150 a month."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2122, (0, 'Statement'))","Donald Trump is recruiting ""excited and enthusiastic MINORITY actors and actresses"" to appear at his campaign rally in Tulsa, Okla. ""Oklahoma 100% coronavirus test rate after Trump Tulsa rally.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2123, (0, 'Statement'))","You lie! (in response to President Obama saying health reform would not insure illegal immigrants.). On immigration reform, Marco Rubio all along has been saying, We have to have border security first and then he gets on Spanish TV, he ends up saying, No, no. That will never get in the way."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2125, (0, 'Statement'))","By the end of Governor Rick Perry's term, he will have drained Texas taxpayers ... of more than $360,000 to pay for the rental mansion he has been living in while the historic Governor's Mansion is repaired. Says Rick Perry and the Republican-controlled Texas Legislature managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session, reducing their abilities to fight recent wildfires."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2128, (0, 'Statement'))","Says Clint Eastwood called Joe Biden an ""incompetent, lying, flip-flopping, insincere, double-talking, radical socialist."". Says Clint Eastwood called Barack Obama an ""incompetent, lying, insincere, narcissistic, double-talking, socialist hypocrite, and fiscally irresponsible moron who spent eight years in the White House trying to … turn our wonderful country into a Muslim loving, socialist sh--hole like the one he came from, and I don't mean Hawaii!""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2129, (0, 'Statement'))","Virginia Democrats recently enforced voter ID rules that were considerably more stringent than those contained in the state law they denounce. ""There's actually been more subpoenas issued by the (U.S. House) majority than bills passed.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2131, (0, 'Statement'))","Federal prosecutions for lying on background checks to buy guns are down 40 percent under President Barack Obama. A violent felon can buy (a gun) over the Internet with no background check, no questions asked."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2133, (0, 'Statement'))","The health care bill cuts the deficit by over $1 trillion dollars. Health care reform ""would bring down the deficit by as much as $1 trillion over the next two decades.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2137, (0, 'Statement'))","When you add a dollar value to mandates, government took almost 50 percent of the American peoples money. The bill reported out of committee sets up a $50 billion slush fund that, while intended for resolving failing firms, is available for virtually any purpose that the treasury secretary sees fit."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2141, (0, 'Statement'))","Says that when adjusted for inflation and population growth, state general revenue spending has decreased 10.7 percent on his watch. ""In 2018, the providers the state paid through the ACO reduced the amount of money spent on healthcare services by $7.7 million.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2142, (0, 'Statement'))","Its legal to sign a recall petition (against Gov. Scott Walker) even if you have already signed another recall petition, but only one signature counts. Says over 1 million signatures were submitted in attempt to recall Gov. Scott Walker."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2144, (0, 'Statement'))","At nearly 19 million people, the population of Florida is larger than all the earlier primary and caucus states combined. The Medicaid expansion is going to cost Florida $19 billion a year."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2149, (0, 'Statement'))","The amount of debt is on pace to double in five years and triple in 10. The federal debt is now over $100,000 per household. Health insurance premiums ""have almost doubled ... since 2000.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2158, (0, 'Statement'))","Californias proposed tobacco tax diverts 82 percent of the new taxes to line the pockets of wealthy special interests like insurance companies who dont have to help even one more patient. ""This new gas tax does not increase (road) capacity anywhere in the state. It will build no new lanes of freeways. If Californians didn't like their traffic before, they're going to like it even less when they're stuck in the exact same traffic and paying more for their gas.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2174, (0, 'Statement'))","""China produces 90% of the world's carbon emissions pollution."". ""Right now, China controls 80% of all ingredients and raw materials going into our generic prescription drugs.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2176, (0, 'Statement'))","All Aboard Florida is receiving millions in Florida taxpayer dollars. Says Miami-Dade mayoral candidate Julio Robaina has the highest salary among Florida mayors. More than $260,000."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2184, (0, 'Statement'))","A trade war is something very different (than curbing new trade agreements). We went down that road in the 1930s. It made the Great Depression longer and more painful. In 1929, the Secretary of State shut down a program that was collecting information to protect America because it was unseemly, but that move led to millions and millions of deaths in World War II."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2187, (0, 'Statement'))","""If you line up all the countries that have done (Covid-19) testing on a per-capita basis, we're at the bottom of the list."". Says that shutdowns are ""ineffective"" and that we now know that COVID-19 is not commonly spread ""by someone going to work.""."
data/4723768_train_.csv,4723768_train_,special_characters,Special characters found,,"(2189, (0, 'Statement'))","Says Donald Trumps proposed tax treatment of hedge fund managers makes the current loophole even worse. In 2009, the state Legislature passed more than $5 billion in tax increases."
